Running HiGHS 1.10.0 (git hash: fd8665394e): Copyright (c) 2025 HiGHS under MIT licence terms
LP   has 1634630 rows; 907262 cols; 3099398 nonzeros
Coefficient ranges:
  Matrix [1e-04, 8e+05]
  Cost   [1e-01, 1e+00]
  Bound  [0e+00, 0e+00]
  RHS    [2e-66, 5e+02]
Presolving model
623170 rows, 652542 cols, 1607646 nonzeros  1s
226150 rows, 254360 cols, 835330 nonzeros  3s
182993 rows, 210917 cols, 764103 nonzeros  3s
Dependent equations search running on 127640 equations with time limit of 1000.00s
Dependent equations search removed 0 rows and 0 nonzeros in 0.46s (limit = 1000.00s)
169738 rows, 197512 cols, 741262 nonzeros  5s
Presolve : Reductions: rows 169738(-1464892); columns 197512(-709750); elements 741262(-2358136)
Solving the presolved LP
Using EKK dual simplex solver - serial
  Iteration        Objective     Infeasibilities num(sum)
          0    -8.5054244415e+04 Ph1: 63615(3.9546e+07); Du: 17905(85054.2) 6s
WARNING: LP matrix packed vector contains 1150 |values| in [7.18987e-11, 7.18987e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.94153e-44, 7.94153e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.81885e-48, 1.81885e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.97622e-51, 6.97622e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.19989e-50, 1.19989e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.69792e-46, 9.69792e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.38405e-33, 1.38405e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.51089e-36, 1.51089e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.01245e-43, 5.01245e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.26469e-33, 1.26469e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.7197e-11, 3.7197e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.12762e-11, 3.12762e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.84674e-43, 1.84674e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.75635e-48, 6.75635e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.52209e-11, 3.52209e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.31236e-36, 4.31236e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.03296e-36, 2.03296e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.92386e-35, 7.92386e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.56393e-43, 9.56393e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.86998e-63, 8.86998e-63] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.03583e-35, 2.03583e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.3817e-29, 6.3817e-29] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.26802e-11, 2.26802e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.00355e-35, 1.00355e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.42568e-36, 3.42568e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.8098e-47, 3.8098e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.586e-35, 2.586e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.91226e-37, 1.91226e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.22239e-11, 5.22239e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.69081e-36, 2.69081e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.37415e-11, 3.37415e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.5663e-41, 4.5663e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.45803e-11, 7.45803e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.51676e-36, 1.51676e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.97422e-41, 1.97422e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.74527e-45, 3.74527e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.4036e-33, 6.4036e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.73685e-44, 8.73685e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.66236e-11, 2.66236e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.0151e-34, 2.0151e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.32177e-11, 3.32177e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.00946e-38, 2.00946e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.75806e-37, 8.75806e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.11793e-44, 1.11793e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.90017e-36, 1.90017e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.25113e-49, 1.25113e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.95745e-51, 4.95745e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.3172e-11, 3.3172e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.7333e-11, 5.7333e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.01769e-33, 4.01769e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.27094e-11, 2.27094e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.19885e-40, 1.19885e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.91965e-11, 1.91965e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.55424e-11, 1.55424e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.80296e-41, 5.80296e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.15651e-33, 2.15651e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.92962e-32, 1.92962e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.84844e-40, 5.84844e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.13685e-11, 1.13685e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.14209e-30, 2.14209e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.18823e-52, 2.18823e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.55674e-45, 1.55674e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.45352e-33, 2.45352e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.94786e-34, 2.94786e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.51781e-47, 8.51781e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.55446e-33, 1.55446e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.85642e-48, 1.85642e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.09599e-39, 1.09599e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.73018e-36, 3.73018e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.5946e-33, 3.5946e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.69162e-11, 2.69162e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.87549e-11, 1.87549e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.32853e-33, 1.32853e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.49822e-32, 1.49822e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.08915e-11, 2.08915e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.41704e-40, 8.41704e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.78878e-35, 1.78878e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.78337e-37, 5.78337e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.40874e-35, 2.40874e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.31379e-11, 3.31379e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.45406e-48, 2.45406e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.53854e-11, 5.53854e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.21809e-35, 6.21809e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.37803e-11, 4.37803e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.28319e-39, 9.28319e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.62335e-41, 8.62335e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.98364e-35, 3.98364e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.32645e-10, 1.32645e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.0466e-32, 3.0466e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.66678e-33, 9.66678e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.33786e-35, 2.33786e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.20941e-52, 3.20941e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.45149e-34, 1.45149e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.34817e-46, 2.34817e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.02187e-37, 5.02187e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.71375e-36, 8.71375e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.0191e-33, 1.0191e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.0288e-33, 5.0288e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.04103e-39, 1.04103e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.53133e-11, 1.53133e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.84306e-35, 6.84306e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.9251e-33, 2.9251e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.97067e-34, 5.97067e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.9707e-11, 5.9707e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.43111e-40, 2.43111e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.92178e-43, 1.92178e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.59573e-35, 8.59573e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.68531e-37, 1.68531e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.47896e-33, 1.47896e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.59457e-51, 6.59457e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.05846e-48, 1.05846e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.08097e-10, 1.08097e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.40406e-50, 4.40406e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.75385e-11, 2.75385e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.55827e-11, 7.55827e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.11e-39, 3.11e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.8467e-11, 3.8467e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.24356e-11, 4.24356e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.32627e-11, 3.32627e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.83883e-11, 4.83883e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.8932e-11, 5.8932e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.68796e-11, 3.68796e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.89771e-36, 1.89771e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.15949e-11, 5.15949e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.13476e-11, 4.13476e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.22364e-11, 7.22364e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.79961e-11, 2.79961e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.8344e-11, 5.8344e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.49963e-11, 4.49963e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.31536e-11, 3.31536e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.65228e-11, 4.65228e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.2176e-11, 3.2176e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.84725e-50, 1.84725e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.44763e-11, 1.44763e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.53334e-11, 4.53334e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.76835e-11, 8.76835e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.26428e-11, 5.26428e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.21751e-11, 2.21751e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.52043e-11, 8.52043e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.82534e-11, 5.82534e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.03687e-11, 5.03687e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.08282e-11, 6.08282e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.06444e-11, 9.06444e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.49666e-11, 5.49666e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.27724e-10, 1.27724e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.88818e-35, 6.88818e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.50471e-42, 8.50471e-42] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.77451e-54, 2.77451e-54] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.61528e-36, 8.61528e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.21588e-11, 3.21588e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.95223e-11, 8.95223e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.21011e-52, 8.21011e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.63148e-10, 1.63148e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.09003e-40, 1.09003e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.41478e-11, 2.41478e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.8989e-11, 2.8989e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.26976e-11, 4.26976e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.62018e-11, 4.62018e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.08269e-11, 5.08269e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.31728e-11, 3.31728e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.18275e-11, 5.18275e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.74598e-11, 5.74598e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.10253e-11, 3.10253e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.89406e-11, 4.89406e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.60389e-11, 2.60389e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.2e-11, 7.2e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.45123e-44, 1.45123e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.62818e-48, 3.62818e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.70929e-50, 1.70929e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.86385e-51, 1.86385e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.89367e-46, 3.89367e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.19377e-34, 4.19377e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.59499e-38, 2.59499e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.04718e-45, 1.04718e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.48963e-34, 3.48963e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.63203e-11, 3.63203e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.07045e-11, 3.07045e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.60317e-43, 3.60317e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.1252e-49, 7.1252e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.43688e-11, 3.43688e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.70967e-37, 8.70967e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.0894e-35, 1.0894e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.19777e-31, 1.19777e-31] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.83561e-44, 1.83561e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.94126e-62, 6.94126e-62] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.64297e-35, 1.64297e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.21853e-11, 2.21853e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.38798e-36, 1.38798e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.93741e-37, 3.93741e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.85976e-46, 1.85976e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.35262e-37, 1.35262e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.04957e-11, 5.04957e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.69791e-36, 2.69791e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.37647e-11, 3.37647e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.75264e-41, 5.75264e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.46639e-11, 7.46639e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.09116e-36, 3.09116e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.31168e-41, 5.31168e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.42724e-46, 4.42724e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.81098e-33, 3.81098e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.29976e-43, 2.29976e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.58724e-11, 2.58724e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.0158e-34, 1.0158e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.26252e-11, 3.26252e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.06937e-39, 2.06937e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.41918e-36, 1.41918e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.61756e-47, 3.61756e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.1434e-36, 4.1434e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.74043e-38, 2.74043e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.00669e-50, 1.00669e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.63127e-11, 5.63127e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.27586e-33, 3.27586e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.23514e-11, 2.23514e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.8973e-39, 1.8973e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.90268e-11, 1.90268e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.54269e-11, 1.54269e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.37053e-34, 6.37053e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.52656e-41, 1.52656e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.85118e-34, 4.85118e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.9406e-39, 6.9406e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.12443e-11, 1.12443e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.85406e-30, 1.85406e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.53933e-51, 1.53933e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.92636e-46, 1.92636e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.27238e-35, 6.27238e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.96601e-46, 2.96601e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.24204e-36, 1.24204e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.04847e-46, 1.04847e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.69949e-34, 8.69949e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.49716e-48, 2.49716e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.21015e-40, 2.21015e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.72084e-37, 2.72084e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.62698e-11, 2.62698e-11] less than or equal to 1e-09: ignored
